aX,aY,aZ,gX,gY,gZ
-0.06,0.224,-0.846,-50.293,-50.293,-76.538
-0.023,0.127,-0.829,-31.921,-52.063,-65.125
0.012,0.072,-0.826,-16.724,-48.34,-57.861
0.051,0.066,-0.837,-4.822,-41.931,-51.331
0.088,0.066,-0.873,4.639,-34.607,-39.917
0.118,0.065,-0.924,10.925,-28.564,-23.743
0.173,0.098,-0.94,13.611,-24.414,-12.756
0.201,0.121,-1.056,14.832,-14.709,-9.216
0.228,0.164,-0.977,18.127,-17.151,-8.545
0.266,0.201,-0.928,35.583,-37.903,3.601
0.293,0.217,-0.945,54.688,-36.255,12.634
0.33,0.251,-1.007,55.359,-18.25,7.507
0.309,0.299,-1.016,51.331,0.183,4.944
0.302,0.343,-1.02,50.72,2.869,11.353
0.313,0.387,-1.027,55.725,-1.099,18.921
0.33,0.418,-1.048,63.782,-4.517,21.973
0.343,0.462,-1.095,72.021,-8.484,21.79
0.344,0.511,-1.149,77.759,-11.902,22.4
0.344,0.546,-1.208,80.261,-12.573,23.926
0.342,0.547,-1.257,78.491,-8.911,24.597
0.35,0.559,-1.274,71.838,-2.869,25.635
0.36,0.577,-1.269,62.195,3.052,28.87
0.362,0.593,-1.256,52.917,9.521,31.921
0.359,0.602,-1.249,44.678,16.541,33.02
0.349,0.624,-1.232,37.842,21.667,32.41
0.345,0.638,-1.212,33.997,23.437,31.433
0.352,0.644,-1.197,32.593,21.912,29.846
0.365,0.651,-1.177,31.433,18.921,27.954
0.372,0.663,-1.166,29.114,15.93,25.879
0.38,0.669,-1.156,25.635,13.55,24.658
0.387,0.677,-1.143,21.118,11.658,23.682
0.393,0.679,-1.115,15.686,10.071,21.79
0.388,0.67,-1.088,10.315,8.24,18.25
0.384,0.662,-1.05,5.493,5.615,13.916
0.377,0.656,-1.007,1.77,2.38,9.521
0.367,0.648,-0.972,-1.404,-0.488,5.31
0.349,0.623,-0.944,-4.456,-1.831,1.343
0.318,0.61,-0.908,-7.385,-3.296,-1.77
0.284,0.607,-0.87,-8.972,-6.226,-4.211
0.261,0.596,-0.857,-8.972,-8.606,-5.981
0.236,0.585,-0.855,-10.498,-9.216,-6.531
0.221,0.581,-0.841,-13.733,-9.644,-6.104
0.211,0.591,-0.804,-16.541,-10.803,-5.188
0.22,0.596,-0.776,-16.235,-12.878,-3.723
0.224,0.599,-0.769,-15.137,-13.611,-2.136
0.234,0.612,-0.763,-15.93,-12.878,-0.366
0.241,0.62,-0.753,-16.724,-12.268,1.587
0.25,0.629,-0.733,-17.09,-12.695,2.014
0.273,0.654,-0.728,-17.517,-13.733,1.465
0.282,0.656,-0.737,-18.555,-12.878,0.061
0.286,0.653,-0.737,-20.325,-11.292,-1.587
0.294,0.642,-0.723,-22.583,-11.108,-3.052
0.3,0.62,-0.699,-23.01,-12.085,-4.944
0.304,0.579,-0.675,-21.973,-13.367,-7.446
0.303,0.537,-0.653,-20.508,-14.587,-10.62
0.296,0.505,-0.622,-17.273,-15.747,-13.489
0.286,0.47,-0.595,-12.085,-16.479,-15.503
0.272,0.428,-0.597,-5.432,-15.32,-15.686
0.258,0.412,-0.62,0.122,-11.597,-13.428
0.259,0.419,-0.652,3.601,-5.859,-8.85
0.268,0.448,-0.691,6.348,0.671,-3.174
0.294,0.499,-0.749,8.057,9.338,2.197
0.328,0.561,-0.821,8.057,19.47,6.47
0.346,0.612,-0.899,6.531,29.175,8.85
0.354,0.664,-0.977,4.333,36.011,8.911
0.364,0.706,-1.054,2.136,38.574,7.996
0.383,0.728,-1.122,0.916,36.987,6.226
0.395,0.742,-1.189,-1.221,32.715,3.174
0.387,0.77,-1.236,-4.944,28.564,-1.038
0.384,0.767,-1.273,-8.362,24.963,-5.066
0.383,0.747,-1.3,-11.23,20.569,-8.606
0.362,0.731,-1.323,-14.893,16.174,-12.207
0.345,0.711,-1.337,-19.287,12.939,-15.564
0.336,0.68,-1.355,-24.048,11.292,-16.724
0.325,0.643,-1.366,-30.579,12.024,-15.808
0.31,0.591,-1.367,-37.17,14.282,-14.099
0.288,0.54,-1.368,-41.565,16.357,-10.925
0.261,0.49,-1.384,-43.213,17.029,-7.019
0.242,0.442,-1.414,-45.044,17.822,-2.93
-0.208,-1.199,-1.303,-3.601,-42.114,15.198
-0.312,-1.252,-1.219,7.446,-40.771,42.969
-0.378,-1.301,-1.112,17.944,-37.781,74.951
-0.412,-1.361,-0.972,29.602,-35.767,106.812
-0.432,-1.369,-0.78,39.856,-36.255,132.141
-0.421,-1.282,-0.571,47.974,-38.574,149.658
-0.421,-1.133,-0.329,51.819,-39.917,158.264
-0.494,-0.915,0.021,51.819,-39.978,156.494
-0.639,-0.582,0.553,54.321,-44.067,147.522
-0.807,-0.137,1.169,70.496,-54.443,139.648
-0.979,0.432,1.67,104.431,-65.796,141.724
-1.234,1.087,2.049,142.395,-67.505,151.55
-1.556,1.842,2.361,175.354,-58.96,170.898
-1.836,2.59,2.568,201.843,-41.748,207.336
-2.029,3.339,2.641,222.473,-12.268,257.874
-2.052,3.974,2.38,247.131,29.663,318.909
-1.629,4,1.474,281.128,87.708,390.991
-0.75,4,0.215,294.128,158.997,470.276
0.282,4,-0.945,261.353,204.956,512.939
1.56,4,-1.942,209.717,200.5,465.027
2.567,4,-2.811,148.193,160.4,349.731
2.622,3.474,-2.68,51.819,62.744,145.325
1.776,3.151,-1.483,-103.149,-59.448,-104.736
0.504,2.622,0.058,-211.609,-162.659,-305.725
-0.652,1.951,1.268,-210.937,-235.107,-445.618
-1.353,1.263,1.722,-132.08,-254.822,-516.724
-1.603,0.675,1.458,-48.157,-200.5,-472.412
-1.602,0.418,0.955,-32.104,-77.881,-337.708
-1.444,0.527,0.603,-88.867,68.604,-178.711
-1.146,0.743,0.486,-166.016,184.753,-40.894
-0.804,0.975,0.472,-214.111,232.849,46.997
-0.473,1.15,0.483,-221.619,208.496,72.205
-0.234,1.223,0.451,-198.059,142.212,40.344
-0.149,1.202,0.383,-160.4,69.458,-26.123
-0.214,1.109,0.29,-124.573,9.216,-101.685
-0.362,0.948,0.199,-98.511,-30.945,-163.513
-0.476,0.771,0.131,-85.022,-50.171,-197.998
-0.513,0.603,0.09,-82.336,-51.27,-201.904
-0.487,0.45,0.039,-84.351,-38.269,-183.472
-0.388,0.321,-0.053,-87.524,-15.93,-153.931
-0.315,0.255,-0.159,-89.661,9.949,-121.094
-0.205,0.243,-0.257,-90.149,31.616,-91.675
-0.114,0.275,-0.335,-84.473,44.312,-69.092
-0.029,0.302,-0.432,-73.181,49.072,-57.495
-0.015,0.317,-0.547,-59.998,47.424,-58.289
0.006,0.355,-0.641,-48.584,37.598,-68.054
-0.001,0.361,-0.721,-40.894,22.827,-80.505
-0.041,0.317,-0.76,-35.645,6.531,-92.957
-0.049,0.235,-0.769,-32.104,-9.827,-101.501
-0.01,0.16,-0.748,-30.945,-23.56,-101.501
0.026,0.113,-0.714,-30.457,-28.564,-96.008
0.025,0.074,-0.717,-26.245,-23.01,-89.905
0.035,0.02,-0.779,-17.151,-11.963,-83.923
0.02,0.002,-0.865,-6.836,-3.235,-75.806
0.003,0.027,-0.933,2.136,-2.258,-66.833
0.025,0.053,-0.985,10.925,-6.897,-58.533
0.071,0.078,-1.013,17.212,-14.648,-49.744
0.123,0.106,-1.035,19.348,-20.813,-44.434
0.127,0.116,-1.026,18.738,-23.499,-46.326
0.139,0.13,-0.982,23.193,-34.912,-46.631
0.129,0.129,-0.949,34.668,-42.603,-41.809
0.132,0.108,-0.951,48.828,-43.152,-36.133
0.121,0.105,-0.97,52.551,-33.081,-25.94
0.147,0.141,-0.961,52.307,-23.865,-13.123
0.191,0.189,-0.942,52.246,-17.151,3.052
0.244,0.229,-0.951,54.993,-10.376,16.541
0.263,0.28,-0.987,57.495,-3.967,20.63
0.245,0.329,-1.038,60.974,-3.418,17.395
0.214,0.365,-1.086,67.627,-10.559,11.414
0.206,0.364,-1.131,75.806,-21.423,6.897
0.191,0.357,-1.158,79.834,-30.151,3.723
0.177,0.359,-1.159,77.759,-34.119,2.563
0.173,0.347,-1.14,71.777,-32.104,7.69
0.188,0.362,-1.11,63.232,-24.536,18.127
0.214,0.393,-1.083,53.162,-11.78,29.48
0.239,0.454,-1.038,43.213,3.235,38.818
0.26,0.534,-0.992,39.368,16.541,47.974
0.293,0.595,-0.98,43.64,25.696,56.885
0.335,0.667,-1.008,51.147,31.86,62.866
0.366,0.742,-1.074,57.251,35.522,63.354
0.375,0.793,-1.157,59.021,37.537,57.8
0.353,0.809,-1.223,54.871,37.476,47.668
0.328,0.794,-1.246,47.18,32.959,35.95
0.308,0.755,-1.221,38.574,23.926,24.902
0.274,0.723,-1.157,30.518,13.489,16.357
0.247,0.697,-1.082,23.987,5.432,11.169
0.236,0.672,-1.024,18.677,2.747,10.986
0.231,0.653,-0.983,13.611,5.066,14.587
0.232,0.669,-0.95,8.118,10.315,20.02
0.248,0.692,-0.93,4.7,15.93,26.245
0.281,0.708,-0.927,3.357,19.531,31.25
0.311,0.744,-0.926,2.197,19.958,32.898
0.349,0.804,-0.932,0.671,17.334,31.189
0.375,0.841,-0.938,-1.282,14.709,27.222
0.384,0.851,-0.932,-3.784,11.292,19.775
0.383,0.837,-0.912,-7.019,6.287,10.62
0.368,0.829,-0.882,-10.132,-0.305,3.296
0.354,0.818,-0.847,-12.512,-5.554,-1.465
0.34,0.802,-0.814,-13.611,-8.85,-3.967
0.328,0.779,-0.791,-14.343,-10.254,-4.761
0.315,0.751,-0.778,-15.747,-9.888,-5.005
0.296,0.746,-0.759,-18.005,-9.155,-6.042
0.281,0.736,-0.749,-18.738,-9.521,-7.141
0.273,0.725,-0.747,-18.066,-10.193,-7.446
0.277,0.722,-0.758,-18.25,-10.498,-7.751
0.286,0.724,-0.777,-20.325,-9.705,-7.935
0.29,0.709,-0.796,-23.376,-8.667,-9.277
0.291,0.695,-0.799,-26.489,-9.033,-11.475
0.294,0.677,-0.798,-27.588,-11.108,-13.733
0.287,0.649,-0.81,-26.917,-12.817,-16.724
0.277,0.625,-0.834,-26.245,-12.695,-19.775
0.27,0.611,-0.87,-25.696,-10.864,-20.63
0.272,0.608,-0.908,-25.94,-7.69,-18.799
0.303,0.625,-0.963,-26.489,-3.845,-15.32
0.331,0.642,-1.037,-28.442,0.488,-12.878
0.341,0.652,-1.11,-31.372,5.188,-13.184
0.34,0.649,-1.167,-32.471,6.165,-15.137
0.339,0.632,-1.206,-30.09,2.808,-18.616
0.339,0.587,-1.259,-26.367,-2.808,-21.79
-0.784,-0.505,1.775,133.667,-62.622,161.438
-0.971,0.229,2.232,163.147,-20.935,201.233
-1.24,1.127,2.543,192.688,23.437,235.718
-1.61,2.048,2.731,218.079,65.43,259.094
-1.984,2.872,2.762,244.324,93.872,275.696
-2.325,3.527,2.516,273.132,108.643,297.607
-2.509,3.997,1.728,302.124,126.709,335.815
-2.199,4,0.559,308.716,164.551,404.602
-1.421,4,-0.499,270.203,213.257,490.967
-0.212,4,-1.511,216.919,235.352,519.897
1.201,4,-2.392,168.152,197.327,460.815
2.321,4,-2.738,90.332,91.614,304.504
2.585,3.328,-1.974,-37.17,-39.246,93.933
1.912,2.797,-0.472,-182.678,-129.944,-117.798
0.821,2.247,0.981,-256.348,-170.471,-312.622
-0.363,1.677,1.828,-229.37,-185.059,-456.299
-1.161,1.024,1.813,-127.197,-180.054,-508.728
-1.543,0.48,1.251,-44.861,-127.93,-452.82
-1.57,0.352,0.709,-46.814,-25.696,-321.411
-1.39,0.488,0.475,-114.563,87.585,-166.016
-1.019,0.685,0.477,-187.195,172.913,-36.987
-0.63,0.892,0.541,-229.675,205.811,35.461
-0.329,1.039,0.572,-230.225,181.335,48.401
-0.159,1.095,0.546,-200.073,119.202,7.69
-0.155,1.048,0.462,-157.104,50.659,-64.087
-0.279,0.935,0.342,-117.004,-2.563,-138.672
-0.494,0.8,0.229,-88.806,-34.241,-193.726
-0.677,0.619,0.12,-71.716,-48.34,-217.468
-0.753,0.437,0.031,-64.27,-48.584,-209.045
-0.719,0.27,-0.043,-64.026,-36.438,-175.598
-0.603,0.174,-0.102,-67.2,-16.235,-130.493
-0.46,0.157,-0.172,-68.726,5.92,-87.402
-0.309,0.165,-0.273,-65.918,25.024,-54.016
-0.189,0.203,-0.376,-59.753,35.522,-35.278
-0.122,0.26,-0.455,-50.476,33.447,-30.457
-0.097,0.318,-0.508,-37.231,21.057,-36.011
-0.073,0.38,-0.547,-20.935,4.333,-48.279
-0.096,0.425,-0.585,-5.859,-11.292,-63.904
-0.146,0.42,-0.625,8.179,-24.414,-80.139
-0.191,0.357,-0.665,18.799,-35.522,-90.332
-0.189,0.31,-0.703,24.597,-44.739,-86.609
-0.161,0.288,-0.717,24.841,-48.279,-72.021
-0.072,0.29,-0.726,21.057,-45.349,-53.101
0.001,0.29,-0.726,14.893,-36.621,-34.424
0.08,0.331,-0.719,8.057,-27.527,-19.043
0.177,0.405,-0.71,4.456,-21.423,-7.996
0.229,0.467,-0.725,5.005,-15.198,-4.028
0.224,0.5,-0.76,8.301,-9.888,-9.399
0.237,0.533,-0.821,14.648,-11.841,-20.447
0.224,0.558,-0.894,20.447,-19.287,-31.555
0.179,0.544,-0.969,26.611,-28.32,-41.321
0.157,0.501,-1.015,29.114,-38.513,-47.241
0.122,0.526,-0.971,29.968,-48.218,-48.279
0.2,0.504,-0.878,38.879,-66.223,-36.621
0.246,0.456,-0.824,52.246,-75.439,-20.569
0.279,0.439,-0.877,51.575,-59.509,-10.437
0.295,0.456,-0.937,44.25,-34.119,-9.216
0.289,0.45,-0.962,44.617,-22.339,-2.808
0.309,0.459,-0.961,48.401,-26.306,10.864
0.353,0.491,-0.963,52.49,-30.396,21.79
0.407,0.545,-0.987,55.481,-27.588,25.085
0.42,0.611,-1.019,56.274,-19.897,25.146
0.413,0.675,-1.041,57.922,-12.39,26.489
0.418,0.736,-1.064,62.134,-6.836,29.358
0.411,0.811,-1.123,66.345,-0.427,31.738
0.385,0.875,-1.226,68.604,9.277,31.189
0.361,0.914,-1.336,67.688,19.165,28.259
0.327,0.936,-1.415,62.012,24.841,23.254
0.307,0.943,-1.439,51.147,25.208,17.578
0.302,0.932,-1.406,37.231,21.545,14.099
0.309,0.917,-1.346,22.461,17.212,12.878
0.312,0.908,-1.273,7.568,15.503,13.123
0.326,0.884,-1.199,-4.211,16.296,14.771
0.34,0.839,-1.127,-11.597,17.639,16.479
0.343,0.795,-1.059,-15.137,17.517,16.296
0.347,0.77,-1.003,-15.503,15.32,13.733
0.348,0.72,-0.983,-11.902,12.512,9.583
0.34,0.687,-0.967,-8.423,8.911,5.249
0.331,0.646,-0.957,-6.287,5.188,1.282
0.33,0.62,-0.948,-6.287,2.014,-1.038
0.325,0.604,-0.928,-9.216,-0.732,-1.526
0.318,0.588,-0.895,-13,-1.77,-1.526
0.306,0.57,-0.856,-15.991,-2.502,-1.526
0.3,0.556,-0.828,-17.822,-3.479,-1.16
0.299,0.559,-0.804,-18.616,-4.822,-0.427
0.306,0.565,-0.787,-18.555,-5.31,0.122
0.307,0.568,-0.771,-17.578,-5.005,1.038
0.31,0.583,-0.763,-15.747,-5.066,1.587
0.328,0.628,-0.776,-14.221,-4.578,2.075
0.336,0.649,-0.807,-13.611,-2.502,1.282
0.333,0.672,-0.839,-15.32,-1.099,-1.77
0.319,0.679,-0.855,-19.043,-1.77,-5.493
0.302,0.671,-0.841,-22.888,-4.822,-9.033
0.301,0.663,-0.814,-27.039,-8.789,-11.23
0.292,0.664,-0.775,-30.09,-10.742,-12.512
0.278,0.663,-0.742,-30.762,-10.437,-13.184
0.27,0.667,-0.714,-28.442,-9.766,-13.428
0.271,0.673,-0.708,-23.621,-8.911,-13.184
0.274,0.685,-0.737,-18.921,-6.592,-13.245
0.271,0.713,-0.788,-17.517,-2.747,-12.695
0.274,0.73,-0.833,-18.677,1.221,-11.963
0.278,0.736,-0.856,-21.057,3.662,-11.353
0.286,0.739,-0.867,-22.705,4.15,-12.695
0.282,0.743,-0.869,-22.949,3.235,-15.686
0.279,0.742,-0.874,-21.423,1.77,-19.348
0.276,0.747,-0.876,-19.409,1.221,-23.315
0.275,0.748,-0.888,-16.541,0.793,-25.574
0.271,0.754,-0.895,-13.306,0.61,-26.611
0.264,0.756,-0.899,-11.292,1.099,-27.283
0.27,0.755,-0.899,-9.399,2.197,-25.879
0.292,0.747,-0.912,-8.911,4.578,-22.4
0.317,0.748,-0.924,-12.268,8.911,-18.738
0.338,0.754,-0.918,-16.418,13.855,-16.541
0.368,0.746,-0.922,-17.578,16.724,-15.808
0.389,0.741,-0.943,-18.555,17.212,-17.7
0.384,0.724,-0.961,-19.836,17.151,-22.583
0.375,0.678,-0.967,-20.63,14.587,-27.771
0.369,0.613,-0.971,-22.522,9.888,-31.616
0.348,0.565,-0.951,-26.245,6.47,-33.447
0.204,-0.831,-1.604,17.639,-0.427,46.448
0.165,-0.975,-1.563,27.405,-15.869,41.687
0.136,-1.112,-1.523,39.612,-25.574,45.41
0.126,-1.306,-1.505,55.054,-32.532,54.077
0.085,-1.531,-1.43,71.106,-41.687,57.556
0.047,-1.799,-1.229,87.952,-59.204,56.763
0.014,-2.004,-0.887,107.422,-81.36,53.894
0.007,-2.107,-0.394,121.033,-91.492,56.458
-0.167,-2.112,0.277,124.695,-74.524,64.88
-0.601,-1.836,1.147,132.019,-39.734,69.702
-1.18,-1.215,1.985,161.804,-13.306,87.036
-1.78,-0.295,2.692,209.29,0.488,126.038
-2.43,0.989,3.26,252.869,15.503,175.781
-3.037,2.325,3.65,287.476,33.752,225.464
-3.771,3.602,3.795,311.646,45.532,281.433
-4,4,3.533,323.608,52.185,364.624
-4,4,2.449,323.242,89.844,501.16
-3.104,4,1.068,294.678,180.115,679.016
-1.353,4,-0.037,251.099,245.178,795.654
2.334,4,-2.705,243.774,234.192,811.89
4,4,-4,185.913,104.431,567.139
4,4,-2.379,-75.684,-124.207,100.708
2.986,3.988,0.293,-278.259,-223.694,-324.341
0.07,3.201,2.635,-321.106,-245.667,-678.65
-2.453,2.121,3.326,-191.223,-276.672,-890.564
-3.636,0.765,2.012,19.226,-250.793,-822.327
-3.615,0.239,0.6,64.209,-114.502,-543.884
-2.982,0.313,0.011,-72.51,84.534,-209.29
-2.08,0.647,0.194,-237.061,244.446,47.546
-1.149,1.024,0.524,-319.458,275.574,177.368
-0.492,1.191,0.688,-303.223,194.458,181.335
-0.207,1.219,0.672,-241.943,77.881,89.355
-0.18,1.051,0.553,-175.232,-17.883,-35.095
-0.354,0.809,0.419,-129.15,-72.693,-144.104
-0.565,0.569,0.292,-105.835,-91.675,-213.196
-0.721,0.336,0.179,-98.999,-87.708,-235.535
-0.776,0.167,0.109,-103.699,-69.458,-218.994
-0.71,0.056,0.031,-112.122,-42.175,-180.786
-0.584,0.034,-0.068,-118.53,-13,-136.414
-0.414,0.042,-0.212,-121.826,11.475,-96.802
-0.259,0.057,-0.361,-120.3,27.1,-67.139
-0.114,0.088,-0.497,-113.525,29.541,-51.636
0.017,0.094,-0.62,-103.699,21.606,-47.485
0.094,0.126,-0.704,-91.553,8.972,-49.194
0.143,0.173,-0.774,-80.383,-4.211,-54.688
0.176,0.213,-0.818,-76.477,-13.916,-60.547
0.184,0.243,-0.833,-79.407,-18.555,-64.453
0.168,0.287,-0.806,-87.891,-19.775,-64.209
0.14,0.322,-0.731,-94.482,-21.545,-59.631
0.117,0.326,-0.636,-91.248,-27.1,-54.626
0.129,0.31,-0.568,-81.055,-33.203,-50.964
0.133,0.312,-0.531,-65.552,-34.973,-49.133
0.167,0.276,-0.557,-46.448,-32.654,-47.729
0.207,0.189,-0.643,-25.879,-26.978,-45.349
0.194,0.099,-0.794,-11.047,-17.09,-43.03
0.218,0.087,-0.87,2.869,-13.428,-43.091
0.208,0.116,-0.976,6.287,-13.611,-34.302
0.209,0.143,-1.071,2.258,-8.362,-25.391
0.234,0.162,-1.102,-9.644,1.099,-16.846
0.214,0.191,-1.1,-22.339,7.568,-7.446
0.239,0.218,-1.038,-27.588,5.31,-0.122
0.27,0.241,-0.946,-24.475,-5.615,4.395
0.311,0.253,-0.874,-19.104,-11.658,4.7
0.315,0.251,-0.847,-8.179,-13.123,-3.967
0.29,0.251,-0.838,4.578,-13.123,-15.808
0.25,0.245,-0.872,18.921,-15.137,-20.386
0.219,0.248,-0.926,30.029,-17.517,-19.653
0.198,0.25,-0.993,33.875,-16.541,-16.907
0.171,0.278,-1.029,31.433,-11.658,-12.39
0.174,0.301,-1.059,24.597,-6.592,-5.554
0.199,0.337,-1.071,14.648,-1.648,1.526
0.234,0.4,-1.089,3.113,4.15,8.484
0.263,0.466,-1.093,-5.859,10.132,14.282
0.257,0.509,-1.07,-8.484,12.817,17.273
0.244,0.531,-1.03,-4.883,10.376,16.174
0.253,0.536,-1.003,5.31,4.028,11.963
0.273,0.536,-1.005,19.653,-1.343,6.653
0.275,0.526,-1.032,32.288,-4.028,1.587
0.268,0.513,-1.065,39.246,-4.211,-1.221
0.264,0.516,-1.091,40.833,-2.93,-1.587
0.271,0.534,-1.117,37.415,-0.854,-0.244
0.277,0.549,-1.128,30.029,3.174,1.953
0.282,0.558,-1.118,20.996,7.141,4.028
0.289,0.576,-1.094,12.268,9.399,5.859
0.29,0.599,-1.062,5.554,9.399,7.507
0.298,0.615,-1.026,3.052,8.179,8.972
0.3,0.625,-0.99,3.418,7.751,9.338
0.293,0.613,-0.97,6.165,8.545,7.812
0.283,0.608,-0.954,10.498,9.155,5.31
0.274,0.623,-0.961,13.55,8.606,3.052
0.273,0.614,-0.99,17.395,8.545,1.953
0.271,0.602,-1.021,19.592,7.507,2.625
0.268,0.601,-1.04,16.724,5.493,2.808
0.273,0.61,-1.052,11.536,3.479,2.197
0.272,0.603,-1.044,6.47,1.16,1.831
0.27,0.597,-1.02,1.038,-1.16,1.038
0.264,0.6,-0.992,-5.005,-2.502,-0.488
0.259,0.618,-0.967,-10.071,-2.625,-0.488
0.26,0.636,-0.931,-12.756,-1.892,0.793
0.272,0.638,-0.917,-12.512,-1.038,2.136
0.285,0.629,-0.912,-11.963,-0.366,1.953
0.295,0.635,-0.914,-12.024,-1.16,0.122
0.301,0.642,-0.922,-11.414,-3.357,-2.136
0.303,0.629,-0.932,-10.681,-5.981,-4.761
0.307,0.608,-0.936,-11.475,-7.629,-7.996
0.317,0.601,-0.933,-14.404,-8.484,-10.62
0.316,0.583,-0.918,-18.066,-8.362,-13.306
0.302,0.561,-0.904,-21.606,-7.263,-16.418
0.282,0.551,-0.879,-24.17,-6.348,-19.165
0.278,0.541,-0.851,-24.048,-5.432,-19.714
0.283,0.518,-0.845,-21.179,-3.845,-18.25
0.286,0.498,-0.857,-18.799,-1.709,-16.296
0.283,0.479,-0.868,-18.86,1.038,-15.625
0.281,0.463,-0.881,-18.738,3.418,-14.771
0.287,0.446,-0.897,-16.785,3.601,-13.55
0.297,0.423,-0.922,-14.771,3.052,-13.794
0.301,0.388,-0.955,-13,2.014,-16.296
0.297,0.347,-0.99,-13.367,0.305,-21.606
0.276,0.301,-1.001,-15.076,-2.502,-29.358
0.343,-0.996,-1.36,140.32,-19.775,131.897
0.266,-1.192,-1.033,137.756,-68.909,86.67
0.123,-1.356,-0.59,130.188,-109.314,40.161
-0.208,-1.336,0.028,113.037,-128.601,2.625
-0.655,-1.259,0.913,99.304,-130.859,-19.653
-1.157,-0.966,1.87,99.976,-122.192,-11.658
-1.694,-0.408,2.723,120.3,-97.717,40.649
-2.162,0.399,3.314,159.058,-56.519,122.437
-2.489,1.367,3.511,203.491,-1.465,216.248
-2.719,2.418,3.332,230.591,68.542,311.157
-2.924,3.509,2.845,234.741,151.672,397.095
-3.069,4,1.97,226.562,231.628,469.421
-2.522,4,0.702,209.412,300.354,544.373
-1.854,4,-0.456,171.997,349.426,615.54
-0.479,4,-1.787,139.343,331.299,621.887
2.226,4,-3.71,132.69,256.47,559.509
3.691,3.159,-3.992,69.214,89.844,337.83
3.121,3.631,-1.964,-156.494,-127.197,-14.16
1.486,3.217,0.504,-308.655,-254.272,-315.979
-0.205,2.183,2.383,-283.447,-316.284,-542.847
-1.296,1.283,2.636,-130.127,-326.233,-693.665
-1.855,0.448,1.682,32.593,-263.794,-676.453
-2.065,0.124,0.636,76.172,-131.287,-505.432
-1.994,0.25,0.073,-4.883,34.302,-266.052
-1.571,0.507,-0.016,-119.324,172.974,-49.622
-1.03,0.781,0.144,-200.928,243.225,93.811
-0.585,1.024,0.309,-223.633,231.628,148.376
-0.297,1.155,0.366,-196.533,164.49,119.568
-0.174,1.192,0.31,-146.301,78.369,38.696
-0.158,1.192,0.163,-96.619,3.052,-54.504
-0.255,1.101,-0.022,-64.575,-44.495,-134.949
-0.437,0.919,-0.176,-52.979,-66.528,-191.956
-0.594,0.704,-0.255,-54.382,-75.989,-217.651
-0.654,0.559,-0.259,-63.538,-79.285,-208.496
-0.593,0.458,-0.23,-75.989,-71.594,-171.509
-0.449,0.401,-0.218,-86.731,-50.476,-122.62
-0.248,0.431,-0.268,-93.445,-20.386,-76.599
-0.079,0.509,-0.369,-98.45,10.681,-42.419
0.01,0.609,-0.501,-102.844,34.241,-23.804
0.063,0.695,-0.616,-102.905,41.443,-20.874
0.1,0.77,-0.725,-99.487,29.602,-29.724
0.081,0.788,-0.815,-95.825,6.104,-45.532
0.09,0.734,-0.864,-90.393,-20.996,-64.758
0.133,0.643,-0.876,-84.778,-48.645,-82.031
0.152,0.589,-1.002,-78.369,-65.43,-95.154
0.125,0.402,-0.947,-80.688,-75.5,-103.516
0.124,0.354,-0.96,-86.426,-74.524,-99.67
0.167,0.337,-0.92,-94.727,-65.918,-87.341
0.115,0.321,-1.014,-104.553,-53.04,-70.374
0.155,0.349,-0.823,-104.98,-56.274,-54.26
0.227,0.364,-0.716,-89.844,-57.983,-38.452
0.218,0.303,-0.763,-70.984,-37.292,-30.273
0.218,0.288,-0.795,-58.167,-18.188,-25.879
0.283,0.293,-0.853,-42.419,-12.39,-20.996
0.306,0.307,-0.949,-20.569,-13.367,-19.043
0.289,0.236,-1.055,-4.883,-15.198,-25.085
0.299,0.206,-1.11,5.493,-23.437,-32.043
0.3,0.174,-1.183,13.245,-35.767,-32.104
0.351,0.229,-1.132,20.508,-49.255,-26.062
0.388,0.24,-1.167,21.057,-49.622,-19.958
0.407,0.21,-1.182,13.855,-38.635,-17.456
0.415,0.185,-1.18,6.714,-29.236,-12.817
0.44,0.187,-1.157,2.014,-25.085,-6.714
0.44,0.235,-1.115,0.916,-21.973,-2.197
0.428,0.28,-1.064,6.836,-20.081,-0.488
0.414,0.286,-1.055,20.325,-16.663,-0.916
0.38,0.289,-1.114,34.485,-8.972,-1.465
0.331,0.293,-1.194,42.419,0.916,-1.709
0.288,0.29,-1.248,44.373,8.972,-0.671
0.277,0.291,-1.276,41.748,13.489,2.808
0.28,0.288,-1.289,34.546,16.602,7.568
0.285,0.291,-1.281,25.452,18.433,12.634
0.294,0.296,-1.239,16.724,16.602,16.785
0.314,0.307,-1.17,10.498,12.085,19.531
0.34,0.325,-1.107,7.324,7.996,21.423
0.365,0.332,-1.059,5.859,6.714,23.071
0.395,0.357,-1.022,4.761,6.653,23.804
0.43,0.381,-1.01,3.479,7.08,22.888
0.439,0.387,-1.004,1.709,8.057,19.409
0.437,0.391,-1,-1.16,7.507,14.465
0.433,0.388,-0.99,-3.845,4.517,9.949
0.429,0.395,-0.976,-6.165,0.061,5.737
0.424,0.382,-0.964,-8.667,-2.747,1.648
0.414,0.365,-0.949,-12.451,-3.845,-1.831
0.399,0.368,-0.932,-17.517,-4.456,-3.54
0.393,0.379,-0.907,-21.423,-4.272,-3.662
0.39,0.376,-0.881,-23.437,-3.479,-3.418
